"PEN","PCT","Count","Total","95% CI",
        1 , 62 ,   13 ,   21 ,041-79,
        2 , 60 ,    6 ,   10 ,   -  ,
        5 , 48 ,   10 ,   21 ,028-68,
        6 , 53 ,   10 ,   19 ,   -  ,
        7 , 70 ,    7 ,   10 ,   -  ,
        8 , 46 ,    6 ,   13 ,   -  ,
Total     , 55 ,   52 ,   94 ,045-65,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
05/19/25,     16 ,    7  , 44 ,     15 ,   1 ,  7 ,     0,,,,
06/09/25,     17 ,    6  , 35 ,     15 ,   3 , 20 ,     2,,,,
06/30/25,     20 ,   12  , 60 ,     18 ,   2 , 11 ,     1,,,,
07/21/25,     13 ,    6  , 46 ,     13 ,   4 , 31 ,     1,,,,
08/11/25,     20 ,   17  , 85 ,     15 ,   3 , 20 ,     1,,,,
09/01/25,     29 ,   17  , 59 ,     28 ,   1 ,  4 ,     1,,,,
09/22/25,     39 ,   25  , 64 ,*    34 ,   5 , 15 ,     3,,,,
10/13/25,     50 ,   35  , 70 ,     46 ,   6 , 13 ,     5,,,,
11/03/25,     81 ,   53  , 65 ,     78 ,   6 ,  8 ,     2,,,,
11/24/25,    131 ,   87  , 66 ,    127 ,  15 , 12 ,    11,,,,
12/15/25,    153 ,   99  , 65 ,    150 ,  11 ,  7 ,    10,,,,
01/05/26,    174 ,  105  , 60 ,    169 ,  23 , 14 ,     6,,,,
01/26/26,    253 ,  175  , 69 ,    251 ,  72 , 29 ,     5,,,,
02/16/26,    302 ,  197  , 65 ,    302 ,  72 , 24 ,     7,,,,
03/09/26,    345 ,  238  , 69 ,    337 ,  88 , 26 ,     8,,,,
03/30/26,    388 ,  291  , 75 ,    383 ,  80 , 21 ,     7,,,,
04/20/26,    420 ,  259  , 62 ,    415 ,  90 , 22 ,     7,,,,
05/11/26,    451 ,  333  , 74 ,    448 , 120 , 27 ,     5,,,,
06/01/26,    463 ,  277  , 60 ,    463 , 102 , 22 ,     7,,,,
06/22/26,    480 ,  325  , 68 ,    475 , 106 , 22 ,     1,,,,
07/13/26,    511 ,  317  , 62 ,      0 ,   0 ,  0 ,     0 ,,,,
08/03/26,    411 ,  360  , 88 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3845 , 2564  , 67 ,   3782 , 810 , 21 ,    90,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/17/25,     16 ,    6  , 38 ,     15 ,   1 ,  7 ,     1,,,,
02/07/25,     17 ,   13  , 76 ,     16 ,   4 , 25 ,     4,,,,
02/28/25,     13 ,    8  , 62 ,     13 ,   4 , 31 ,     1,,,,
03/21/25,      9 ,    5  , 56 ,      9 ,   1 , 11 ,     1,,,,
04/11/25,      9 ,    6  , 67 ,      9 ,   1 , 11 ,     1,,,,
05/02/25,     11 ,    5  , 45 ,     11 ,   0 ,  0 ,     0,,,,
05/23/25,     12 ,    6  , 50 ,     12 ,   0 ,  0 ,     0,,,,
06/13/25,     16 ,    6  , 38 ,     16 ,   1 ,  6 ,     1,,,,
07/04/25,     20 ,   10  , 50 ,     20 ,   2 , 10 ,     1,,,,
07/25/25,     28 ,   18  , 64 ,     28 ,   2 ,  7 ,     1,,,,
08/15/25,     33 ,   15  , 45 ,     33 ,   3 ,  9 ,     1,,,,
09/05/25,     37 ,   20  , 54 ,     35 ,   3 ,  9 ,     1,,,,
09/26/25,     36 ,   23  , 64 ,     36 ,   4 , 11 ,     4,,,,
10/17/25,     35 ,   17  , 49 ,     33 ,   0 ,  0 ,     0,,,,
11/07/25,     36 ,   19  , 53 ,     35 ,   1 ,  3 ,     0,,,,
11/28/25,     53 ,   23  , 43 ,     53 ,   3 ,  6 ,     3,,,,
12/19/25,     55 ,   38  , 69 ,     55 ,   2 ,  4 ,     2,,,,
   Total ,    436 ,  238  , 55 ,    429 ,  32 ,  7 ,    22,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/17/25,     61 ,   29  , 48 ,*    51 ,   5 , 10 ,     1,,,,
02/07/25,     55 ,   28  , 51 ,*    45 ,   6 , 13 ,     1,,,,
02/28/25,     49 ,   23  , 47 ,*    39 ,   3 ,  8 ,     0,,,,
03/21/25,     41 ,   26  , 63 ,*    30 ,   3 , 10 ,     0,,,,
04/11/25,     29 ,   14  , 48 ,*    24 ,   5 , 21 ,     1,,,,
05/02/25,     24 ,   13  , 54 ,*    20 ,   3 , 15 ,     0,,,,
05/23/25,     23 ,    9  , 39 ,     21 ,   1 ,  5 ,     0,,,,
06/13/25,     29 ,    9  , 31 ,*    26 ,   3 , 12 ,     2,,,,
07/04/25,     24 ,   13  , 54 ,     22 ,   3 , 14 ,     1,,,,
07/25/25,     32 ,   10  , 31 ,     31 ,   5 , 16 ,     2,,,,
08/15/25,     42 ,   28  , 67 ,*    35 ,   5 , 14 ,     1,,,,
09/05/25,     45 ,   20  , 44 ,     43 ,   1 ,  2 ,     1,,,,
09/26/25,     64 ,   34  , 53 ,*    55 ,   6 , 11 ,     4,,,,
10/17/25,     93 ,   48  , 52 ,     91 ,   8 ,  9 ,     5,,,,
11/07/25,    144 ,   67  , 47 ,    141 ,   8 ,  6 ,     4,,,,
11/28/25,    178 ,  105  , 59 ,    174 ,  16 ,  9 ,    11,,,,
12/19/25,    196 ,  112  , 57 ,    192 ,  12 ,  6 ,    10,,,,
   Total ,   1129 ,  588  , 52 ,   1040 ,  93 ,  9 ,    44,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Luis                 ,014-39 ,   24 ,   11 ,   34 ,    7 ,    0 ,   52 ,  36 , 4.1,
Berna                ,013-36 ,   23 ,   12 ,   41 ,    5 ,    0 ,   58 ,  40 , 4.4,
Rosendo              ,012-40 ,   24 ,    8 ,   26 ,    0 ,    0 ,   34 ,  24 , 4.3,
TOTALS               ,017-31 ,   23 ,   31 ,  101 ,   12 ,    0 ,  144 , 100 , 4.3,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,012-42 ,   24 ,    7 ,   22 ,    2 ,    0 ,   31 ,  22 , 4.1,
Ovsynch              ,016-32 ,   23 ,   24 ,   79 ,   10 ,    0 ,  113 ,  78 , 4.3,
TOTALS               ,017-31 ,   23 ,   31 ,  101 ,   12 ,    0 ,  144 , 100 , 4.3,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,014-36 ,   24 ,   13 ,   42 ,    2 ,    0 ,   57 ,  40 , 4.2,
                   2 ,  8-34 ,   18 ,    6 ,   28 ,    1 ,    0 ,   35 ,  24 , 5.7,
                   3 ,016-51 ,   30 ,    7 ,   16 ,    2 ,    0 ,   25 ,  17 , 3.3,
                   4 ,   -   ,   25 ,    3 ,    9 ,    3 ,    0 ,   15 ,  10 , 4.0,
                   5 ,   -   ,   20 ,    1 ,    4 ,    3 ,    0 ,    8 ,   6 , 5.0,
                   6 ,   -   ,   33 ,    1 ,    2 ,    1 ,    0 ,    4 ,   3 , 3.0,
              TOTALS ,017-31 ,   23 ,   31 ,  101 ,   12 ,    0 ,  144 , 100 , 4.3,
