"PEN","PCT","Count","Total","95% CI",
        1 , 90 ,    9 ,   10 ,   -  ,
        2 , 30 ,    7 ,   23 ,016-51,
        5 , 64 ,    7 ,   11 ,   -  ,
        6 , 63 ,   12 ,   19 ,   -  ,
        7 , 61 ,   17 ,   28 ,042-76,
        8 , 67 ,    6 ,    9 ,   -  ,
Total     , 58 ,   58 ,  100 ,048-67,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
02/02/26,    528 ,  360  , 68 ,    522 , 147 , 28 ,     1,,,,
02/23/26,    507 ,  354  , 70 ,      0 ,   0 ,  0 ,     0 ,,,,
03/16/26,    331 ,  284  , 86 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3847 , 2637  , 69 ,   3748 , 952 , 25 ,    73,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
08/30/24,     15 ,    7  , 47 ,     15 ,   2 , 13 ,     1,,,,
09/20/24,     18 ,    6  , 33 ,     17 ,   0 ,  0 ,     0,,,,
10/11/24,     21 ,   13  , 62 ,     21 ,   3 , 14 ,     3,,,,
11/01/24,     24 ,    8  , 33 ,     24 ,   4 , 17 ,     3,,,,
11/22/24,     24 ,   19  , 79 ,     24 ,   4 , 17 ,     3,,,,
12/13/24,     27 ,   13  , 48 ,     26 ,   6 , 23 ,     2,,,,
01/03/25,     20 ,   13  , 65 ,     19 ,   2 , 11 ,     1,,,,
01/24/25,     24 ,   10  , 42 ,     23 ,   1 ,  4 ,     1,,,,
02/14/25,     23 ,   17  , 74 ,     22 ,   7 , 32 ,     5,,,,
03/07/25,     18 ,   14  , 78 ,     18 ,   3 , 17 ,     2,,,,
03/28/25,     19 ,    8  , 42 ,     19 ,   1 ,  5 ,     1,,,,
04/18/25,     28 ,   14  , 50 ,     28 ,   2 ,  7 ,     2,,,,
05/09/25,     34 ,   18  , 53 ,     34 ,   1 ,  3 ,     1,,,,
05/30/25,     41 ,   18  , 44 ,     40 ,   1 ,  2 ,     1,,,,
06/20/25,     77 ,   27  , 35 ,     77 ,   2 ,  3 ,     2,,,,
07/11/25,    136 ,   71  , 52 ,    134 ,   8 ,  6 ,     7,,,,
08/01/25,    183 ,   86  , 47 ,    183 ,   8 ,  4 ,     6,,,,
   Total ,    732 ,  362  , 49 ,    724 ,  55 ,  8 ,    41,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
08/30/24,     61 ,   32  , 52 ,*    50 ,   3 ,  6 ,     0,,,,
09/20/24,     71 ,   38  , 54 ,*    58 ,   4 ,  7 ,     0,,,,
10/11/24,     68 ,   32  , 47 ,*    57 ,   8 , 14 ,     4,,,,
11/01/24,     67 ,   32  , 48 ,*    59 ,   7 , 12 ,     1,,,,
11/22/24,     73 ,   37  , 51 ,*    66 ,   8 , 12 ,     2,,,,
12/13/24,     81 ,   53  , 65 ,*    63 ,   5 ,  8 ,     3,,,,
01/03/25,     68 ,   40  , 59 ,*    54 ,   6 , 11 ,     1,,,,
01/24/25,     57 ,   24  , 42 ,*    48 ,   4 ,  8 ,     0,,,,
