"PEN","PCT","Count","Total","95% CI",
        1 , 50 ,   10 ,   20 ,030-70,
        2 , 62 ,   10 ,   16 ,   -  ,
        5 , 39 ,   15 ,   38 ,026-55,
        6 , 59 ,   16 ,   27 ,041-75,
        7 , 33 ,    6 ,   18 ,   -  ,
        8 , 52 ,   14 ,   27 ,034-69,
Total     , 49 ,   71 ,  146 ,041-57,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
                   4 ,   -   ,   58 ,   11 ,    8 ,    0 ,    0 ,   19 ,  10 , 1.7,
                   5 ,   -   ,   33 ,    3 ,    6 ,    1 ,    0 ,   10 ,   5 , 3.0,
                   6 ,   -   ,   20 ,    2 ,    8 ,    5 ,    0 ,   15 ,   8 , 5.0,
                   7 ,   -   ,  100 ,    2 ,    0 ,    0 ,    0 ,    2 ,   1 , 1.0,
              TOTALS ,031-45 ,   38 ,   71 ,  117 ,    7 ,    0 ,  195 , 100 , 2.6,
"PEN","PCT","Count","Total","95% CI",
       13 , 45 ,   14 ,   31 ,029-62,
       14 , 40 ,   10 ,   25 ,023-59,
       15 , 31 ,    5 ,   16 ,   -  ,
       16 , 63 ,   24 ,   38 ,047-77,
       18 , 44 ,   17 ,   39 ,029-59,
       19 , 75 ,   15 ,   20 ,053-89,
Total     , 50 ,   85 ,  169 ,043-58,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
03/24/25,     12 ,    7  , 58 ,     12 ,   1 ,  8 ,     1,,,,
04/14/25,     12 ,    8  , 67 ,     12 ,   1 ,  8 ,     1,,,,
05/05/25,     12 ,    8  , 67 ,     12 ,   0 ,  0 ,     0,,,,
05/26/25,     15 ,    7  , 47 ,     15 ,   0 ,  0 ,     0,,,,
06/16/25,     15 ,    6  , 40 ,     15 ,   1 ,  7 ,     1,,,,
07/07/25,     21 ,   13  , 62 ,     21 ,   2 , 10 ,     1,,,,
07/28/25,     32 ,   14  , 44 ,     32 ,   1 ,  3 ,     0,,,,
08/18/25,     45 ,   29  , 64 ,     45 ,   3 ,  7 ,     2,,,,
09/08/25,     66 ,   44  , 67 ,     65 ,   6 ,  9 ,     4,,,,
09/29/25,     83 ,   48  , 58 ,     82 ,   2 ,  2 ,     2,,,,
10/20/25,     87 ,   45  , 52 ,     86 ,   2 ,  2 ,     2,,,,
11/10/25,     89 ,   61  , 69 ,     88 ,  22 , 25 ,     1,,,,
12/01/25,     77 ,   55  , 71 ,     77 ,  25 , 32 ,     3,,,,
12/22/25,     78 ,   50  , 64 ,     78 ,  22 , 28 ,     2,,,,
01/12/26,     57 ,   37  , 65 ,     56 ,  16 , 29 ,     1,,,,
02/02/26,    124 ,   79  , 64 ,    124 ,  29 , 23 ,     2,,,,
02/23/26,    101 ,   59  , 58 ,    101 ,  20 , 20 ,     4,,,,
03/16/26,    116 ,   84  , 72 ,    116 ,  36 , 31 ,     0,,,,
04/06/26,    143 ,  104  , 73 ,    143 ,  42 , 29 ,     2,,,,
04/27/26,    139 ,   70  , 50 ,    138 ,  27 , 20 ,     1,,,,
05/18/26,    157 ,  109  , 69 ,      0 ,   0 ,  0 ,     0 ,,,,
06/08/26,     99 ,   83  , 84 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1324 ,  828  , 63 ,   1318 , 258 , 20 ,    30,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
03/24/25,     38 ,   22  , 58 ,*    28 ,   3 , 11 ,     0,,,,
04/14/25,     26 ,   14  , 54 ,*    20 ,   5 , 25 ,     0,,,,
05/05/25,     19 ,   10  , 53 ,     17 ,   2 , 12 ,     0,,,,
05/26/25,     20 ,   10  , 50 ,     18 ,   2 , 11 ,     1,,,,
06/16/25,     22 ,    8  , 36 ,     20 ,   2 , 10 ,     1,,,,
07/07/25,     25 ,   15  , 60 ,     23 ,   5 , 22 ,     3,,,,
07/28/25,     22 ,   14  , 64 ,     21 ,   6 , 29 ,     3,,,,
08/18/25,     43 ,   35  , 81 ,     39 ,   5 , 13 ,     2,,,,
09/08/25,     58 ,   37  , 64 ,     56 ,   4 ,  7 ,     4,,,,
09/29/25,     82 ,   56  , 68 ,*    74 ,   9 , 12 ,     7,,,,
10/20/25,    122 ,   77  , 63 ,    120 ,   4 ,  3 ,     2,,,,
11/10/25,    212 ,  140  , 66 ,    210 ,  22 , 10 ,     4,,,,
12/01/25,    344 ,  247  , 72 ,    339 ,  83 , 24 ,     9,,,,
12/22/25,    351 ,  230  , 66 ,    348 ,  97 , 28 ,     8,,,,
01/12/26,    333 ,  223  , 67 ,    332 ,  74 , 22 ,     4,,,,
02/02/26,    393 ,  266  , 68 ,    391 , 108 , 28 ,     9,,,,
02/23/26,    410 ,  284  , 69 ,    407 , 105 , 26 ,    10,,,,
03/16/26,    422 ,  309  , 73 ,    417 , 101 , 24 ,     8,,,,
04/06/26,    461 ,  305  , 66 ,    455 ,  84 , 18 ,     3,,,,
04/27/26,    504 ,  339  , 67 ,    495 , 133 , 27 ,     2,,,,
05/18/26,    481 ,  333  , 69 ,      0 ,   0 ,  0 ,     0 ,,,,
06/08/26,    396 ,  306  , 77 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3907 , 2641  , 68 ,   3830 , 854 , 22 ,    80,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
11/22/24,     21 ,   16  , 76 ,     21 ,   2 , 10 ,     1,,,,
12/13/24,     25 ,   13  , 52 ,     24 ,   6 , 25 ,     2,,,,
01/03/25,     18 ,   12  , 67 ,     17 ,   2 , 12 ,     1,,,,
01/24/25,     21 ,   10  , 48 ,     20 ,   1 ,  5 ,     1,,,,
02/14/25,     21 ,   15  , 71 ,     20 ,   7 , 35 ,     5,,,,
03/07/25,     14 ,   11  , 79 ,     14 ,   2 , 14 ,     1,,,,
03/28/25,     12 ,    6  , 50 ,     12 ,   1 ,  8 ,     1,,,,
04/18/25,     13 ,    9  , 69 ,     13 ,   1 ,  8 ,     1,,,,
05/09/25,     15 ,    8  , 53 ,     15 ,   0 ,  0 ,     0,,,,
05/30/25,     16 ,    7  , 44 ,     16 ,   0 ,  0 ,     0,,,,
06/20/25,     24 ,   10  , 42 ,     24 ,   2 ,  8 ,     2,,,,
07/11/25,     38 ,   21  , 55 ,     38 ,   4 , 11 ,     3,,,,
08/01/25,     50 ,   21  , 42 ,     50 ,   3 ,  6 ,     1,,,,
08/22/25,     75 ,   31  , 41 ,     75 ,   3 ,  4 ,     2,,,,
09/12/25,     99 ,   65  , 66 ,     97 ,   8 ,  8 ,     6,,,,
10/03/25,     92 ,   48  , 52 ,     91 ,   1 ,  1 ,     1,,,,
10/24/25,     94 ,   50  , 53 ,     93 ,   2 ,  2 ,     2,,,,
   Total ,    648 ,  353  , 54 ,    640 ,  45 ,  7 ,    30,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
11/22/24,     73 ,   37  , 51 ,*    66 ,   8 , 12 ,     2,,,,
12/13/24,     81 ,   53  , 65 ,*    63 ,   5 ,  8 ,     3,,,,
01/03/25,     68 ,   40  , 59 ,*    54 ,   6 , 11 ,     1,,,,
01/24/25,     56 ,   24  , 43 ,*    47 ,   4 ,  9 ,     0,,,,
02/14/25,     53 ,   24  , 45 ,*    45 ,   5 , 11 ,     1,,,,
03/07/25,     50 ,   29  , 58 ,*    40 ,   2 ,  5 ,     0,,,,
03/28/25,     41 ,   22  , 54 ,*    31 ,   4 , 13 ,     0,,,,
04/18/25,     30 ,   14  , 47 ,*    25 ,   5 , 20 ,     1,,,,
05/09/25,     26 ,   11  , 42 ,     24 ,   2 ,  8 ,     0,,,,
05/30/25,     30 ,   11  , 37 ,     28 ,   2 ,  7 ,     1,,,,
06/20/25,     33 ,   16  , 48 ,*    29 ,   3 , 10 ,     2,,,,
07/11/25,     36 ,   13  , 36 ,     35 ,   5 , 14 ,     3,,,,
08/01/25,     55 ,   24  , 44 ,     51 ,   7 , 14 ,     3,,,,
08/22/25,     69 ,   42  , 61 ,     65 ,   5 ,  8 ,     2,,,,
09/12/25,    104 ,   47  , 45 ,    101 ,   6 ,  6 ,     6,,,,
10/03/25,    161 ,   87  , 54 ,    151 ,  11 ,  7 ,     9,,,,
10/24/25,    237 ,  113  , 48 ,    235 ,   5 ,  2 ,     3,,,,
   Total ,   1203 ,  607  , 50 ,   1090 ,  85 ,  8 ,    37,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Luis                 ,038-62 ,   50 ,   32 ,   32 ,    4 ,    0 ,   68 ,  35 , 2.0,
Berna                ,034-53 ,   44 ,   44 ,   57 ,    3 ,    0 ,  104 ,  53 , 2.3,
Carlos               ,   -   ,  100 ,    1 ,    0 ,    0 ,    0 ,    1 ,   1 , 1.0,
Juan F               ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
Rosendo              ,  5-36 ,   15 ,    3 ,   17 ,    0 ,    0 ,   20 ,  10 , 6.7,
Rick                 ,   -   ,   67 ,    2 ,    1 ,    0 ,    0 ,    3 ,   2 , 1.5,
TOTALS               ,036-50 ,   43 ,   82 ,  108 ,    7 ,    0 ,  197 , 100 , 2.3,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,031-59 ,   45 ,   21 ,   26 ,    2 ,    0 ,   49 ,  25 , 2.2,
Ovsynch              ,034-50 ,   42 ,   59 ,   81 ,    5 ,    0 ,  145 ,  74 , 2.4,
OTHERS               ,   -   ,   67 ,    2 ,    1 ,    0 ,    0 ,    3 ,   2 , 1.5,
TOTALS               ,036-50 ,   43 ,   82 ,  108 ,    7 ,    0 ,  197 , 100 , 2.3,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,035-58 ,   46 ,   33 ,   38 ,    2 ,    0 ,   73 ,  37 , 2.2,
                   2 ,027-50 ,   38 ,   23 ,   38 ,    3 ,    0 ,   64 ,  32 , 2.7,
                   3 ,039-76 ,   58 ,   14 ,   10 ,    0 ,    0 ,   24 ,  12 , 1.7,
                   4 ,016-53 ,   32 ,    7 ,   15 ,    1 ,    0 ,   23 ,  12 , 3.1,
                   5 ,   -   ,   45 ,    5 ,    6 ,    1 ,    0 ,   12 ,   6 , 2.2,
                   6 ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
              TOTALS ,036-50 ,   43 ,   82 ,  108 ,    7 ,    0 ,  197 , 100 , 2.3,
