"PEN","PCT","Count","Total","95% CI",
01/26/26,    172 ,  108  , 63 ,    170 ,  22 , 13 ,     4,,,,
02/16/26,    260 ,  171  , 66 ,    260 ,  58 , 22 ,     6,,,,
03/09/26,    303 ,  212  , 70 ,    295 ,  73 , 25 ,     8,,,,
03/30/26,    347 ,  262  , 76 ,    342 ,  69 , 20 ,     6,,,,
04/20/26,    380 ,  232  , 61 ,    375 ,  79 , 21 ,     7,,,,
05/11/26,    421 ,  312  , 74 ,    418 , 110 , 26 ,     5,,,,
06/01/26,    442 ,  266  , 60 ,    442 , 100 , 23 ,     9,,,,
06/22/26,    459 ,  311  , 68 ,    455 ,  99 , 22 ,     7,,,,
07/13/26,    496 ,  306  , 62 ,    487 ,  87 , 18 ,     1,,,,
08/03/26,    484 ,  355  , 73 ,      0 ,   0 ,  0 ,     0 ,,,,
08/24/26,    365 ,  309  , 85 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3821 , 2528  , 66 ,   3751 , 753 , 20 ,    88,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
02/07/25,     15 ,   11  , 73 ,     14 ,   3 , 21 ,     3,,,,
02/28/25,     12 ,    8  , 67 ,     12 ,   4 , 33 ,     1,,,,
03/21/25,      8 ,    4  , 50 ,      8 ,   1 , 12 ,     1,,,,
04/11/25,      8 ,    5  , 62 ,      8 ,   1 , 12 ,     1,,,,
05/02/25,     10 ,    5  , 50 ,     10 ,   0 ,  0 ,     0,,,,
05/23/25,     11 ,    5  , 45 ,     11 ,   0 ,  0 ,     0,,,,
06/13/25,     14 ,    6  , 43 ,     14 ,   1 ,  7 ,     1,,,,
07/04/25,     18 ,    8  , 44 ,     18 ,   1 ,  6 ,     0,,,,
07/25/25,     24 ,   15  , 62 ,     24 ,   1 ,  4 ,     0,,,,
08/15/25,     29 ,   13  , 45 ,     29 ,   3 , 10 ,     1,,,,
09/05/25,     31 ,   19  , 61 ,     29 ,   3 , 10 ,     1,,,,
09/26/25,     29 ,   17  , 59 ,     29 ,   2 ,  7 ,     2,,,,
10/17/25,     26 ,   14  , 54 ,     24 ,   0 ,  0 ,     0,,,,
11/07/25,     26 ,   12  , 46 ,     25 ,   1 ,  4 ,     0,,,,
11/28/25,     36 ,   17  , 47 ,     36 ,   2 ,  6 ,     2,,,,
12/19/25,     39 ,   25  , 64 ,     39 ,   2 ,  5 ,     2,,,,
01/09/26,     93 ,   16  , 17 ,     93 ,   2 ,  2 ,     0,,,,
   Total ,    429 ,  200  , 47 ,    423 ,  27 ,  6 ,    15,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
02/07/25,     55 ,   28  , 51 ,*    45 ,   6 , 13 ,     1,,,,
02/28/25,     49 ,   23  , 47 ,*    39 ,   3 ,  8 ,     0,,,,
03/21/25,     41 ,   26  , 63 ,*    30 ,   3 , 10 ,     0,,,,
04/11/25,     29 ,   14  , 48 ,*    24 ,   5 , 21 ,     1,,,,
05/02/25,     24 ,   13  , 54 ,*    20 ,   3 , 15 ,     0,,,,
05/23/25,     22 ,    9  , 41 ,     20 ,   1 ,  5 ,     0,,,,
06/13/25,     27 ,    8  , 30 ,*    24 ,   3 , 12 ,     2,,,,
07/04/25,     22 ,   11  , 50 ,     20 ,   2 , 10 ,     0,,,,
07/25/25,     28 ,    9  , 32 ,     27 ,   5 , 19 ,     2,,,,
08/15/25,     36 ,   24  , 67 ,*    29 ,   5 , 17 ,     1,,,,
09/05/25,     37 ,   16  , 43 ,     35 ,   1 ,  3 ,     1,,,,
09/26/25,     51 ,   28  , 55 ,*    42 ,   5 , 12 ,     3,,,,
10/17/25,     74 ,   37  , 50 ,     72 ,   5 ,  7 ,     2,,,,
11/07/25,    111 ,   52  , 47 ,    108 ,   7 ,  6 ,     4,,,,
11/28/25,    127 ,   75  , 59 ,    123 ,  15 , 12 ,    10,,,,
12/19/25,    135 ,   79  , 59 ,    131 ,  10 ,  8 ,     9,,,,
01/09/26,    218 ,   98  , 45 ,    214 ,   8 ,  4 ,     5,,,,
   Total ,   1086 ,  550  , 51 ,   1003 ,  87 ,  9 ,    41,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Alberto              ,   -   ,  100 ,    1 ,    0 ,    0 ,    0 ,    1 ,   1 , 1.0,
Luis                 ,020-47 ,   33 ,   14 ,   29 ,    2 ,    0 ,   45 ,  35 , 3.1,
Berna                ,034-55 ,   44 ,   36 ,   46 ,    1 ,    0 ,   83 ,  64 , 2.3,
Rick                 ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
TOTALS               ,032-49 ,   40 ,   51 ,   76 ,    3 ,    0 ,  130 , 100 , 2.5,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Natural              ,028-56 ,   41 ,   19 ,   27 ,    0 ,    0 ,   46 ,  35 , 2.4,
Ovsynch              ,030-51 ,   40 ,   32 ,   48 ,    3 ,    0 ,   83 ,  64 , 2.5,
OTHERS               ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
TOTALS               ,032-49 ,   40 ,   51 ,   76 ,    3 ,    0 ,  130 , 100 , 2.5,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,018-53 ,   33 ,    8 ,   16 ,    1 ,    0 ,   25 ,  19 , 3.0,
                   2 ,029-59 ,   44 ,   17 ,   22 ,    0 ,    0 ,   39 ,  30 , 2.3,
                   3 ,026-61 ,   42 ,   11 ,   15 ,    0 ,    0 ,   26 ,  20 , 2.4,
                   4 ,027-65 ,   45 ,   10 ,   12 ,    1 ,    0 ,   23 ,  18 , 2.2,
                   5 ,   -   ,   25 ,    3 ,    9 ,    1 ,    0 ,   13 ,  10 , 4.0,
                   6 ,   -   ,   50 ,    2 ,    2 ,    0 ,    0 ,    4 ,   3 , 2.0,
              TOTALS ,032-49 ,   40 ,   51 ,   76 ,    3 ,    0 ,  130 , 100 , 2.5,
