"PEN","PCT","Count","Total","95% CI",
Total     ,    ,    0 ,    0 ,   -  ,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
07/07/26,    145 ,   96  , 66 ,      0 ,   0 ,  0 ,     0 ,,,,
07/28/26,     98 ,   70  , 71 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1391 ,  873  , 63 ,   1383 , 271 , 20 ,    33,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
05/13/25,     15 ,    7  , 47 ,     14 ,   1 ,  7 ,     0,,,,
06/03/25,     17 ,    6  , 35 ,     14 ,   2 , 14 ,     1,,,,
06/24/25,     19 ,    9  , 47 ,     16 ,   0 ,  0 ,     0,,,,
07/15/25,     19 ,    9  , 47 ,     19 ,   5 , 26 ,     3,,,,
08/05/25,     23 ,   18  , 78 ,*    20 ,   5 , 25 ,     2,,,,
08/26/25,     36 ,   21  , 58 ,     33 ,   1 ,  3 ,     0,,,,
09/16/25,     43 ,   32  , 74 ,*    37 ,   3 ,  8 ,     2,,,,
10/07/25,     58 ,   39  , 67 ,*    51 ,   8 , 16 ,     7,,,,
10/28/25,     82 ,   60  , 73 ,     80 ,   5 ,  6 ,     2,,,,
11/18/25,    130 ,   81  , 62 ,    127 ,  14 , 11 ,    10,,,,
12/09/25,    172 ,  111  , 65 ,    168 ,   9 ,  5 ,     7,,,,
12/30/25,    204 ,  132  , 65 ,    199 ,  30 , 15 ,     7,,,,
01/20/26,    251 ,  174  , 69 ,    249 ,  50 , 20 ,     2,,,,
02/10/26,    327 ,  220  , 67 ,    327 ,  87 , 27 ,     8,,,,
03/03/26,    335 ,  247  , 74 ,    331 ,  83 , 25 ,     8,,,,
03/24/26,    380 ,  274  , 72 ,    373 ,  84 , 23 ,     7,,,,
04/14/26,    425 ,  260  , 61 ,    421 ,  83 , 20 ,     6,,,,
05/05/26,    475 ,  350  , 74 ,    470 , 134 , 29 ,     6,,,,
05/26/26,    473 ,  302  , 64 ,    471 , 105 , 22 ,     9,,,,
06/16/26,    504 ,  338  , 67 ,    498 , 119 , 24 ,     1,,,,
07/07/26,    509 ,  335  , 66 ,      0 ,   0 ,  0 ,     0 ,,,,
07/28/26,    388 ,  316  , 81 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3988 , 2690  , 67 ,   3918 , 828 , 21 ,    88,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/11/25,     17 ,    8  , 47 ,     17 ,   2 , 12 ,     2,,,,
02/01/25,     20 ,   16  , 80 ,     18 ,   5 , 28 ,     5,,,,
02/22/25,     14 ,   10  , 71 ,     14 ,   4 , 29 ,     1,,,,
03/15/25,     11 ,    6  , 55 ,     11 ,   1 ,  9 ,     1,,,,
04/05/25,     11 ,    8  , 73 ,     11 ,   1 ,  9 ,     1,,,,
04/26/25,     12 ,    6  , 50 ,     12 ,   0 ,  0 ,     0,,,,
05/17/25,     14 ,   10  , 71 ,     14 ,   0 ,  0 ,     0,,,,
06/07/25,     17 ,    6  , 35 ,     17 ,   1 ,  6 ,     1,,,,
06/28/25,     22 ,   12  , 55 ,     22 ,   2 ,  9 ,     1,,,,
07/19/25,     30 ,   16  , 53 ,     30 ,   1 ,  3 ,     0,,,,
08/09/25,     35 ,   16  , 46 ,     35 ,   4 , 11 ,     2,,,,
08/30/25,     41 ,   22  , 54 ,     39 ,   2 ,  5 ,     1,,,,
09/20/25,     42 ,   27  , 64 ,     42 ,   5 , 12 ,     4,,,,
10/11/25,     38 ,   19  , 50 ,     36 ,   0 ,  0 ,     0,,,,
11/01/25,     37 ,   25  , 68 ,     36 ,   1 ,  3 ,     0,,,,
11/22/25,     56 ,   25  , 45 ,     56 ,   3 ,  5 ,     3,,,,
12/13/25,     58 ,   38  , 66 ,     58 ,   2 ,  3 ,     2,,,,
   Total ,    475 ,  270  , 57 ,    468 ,  34 ,  7 ,    24,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/11/25,     65 ,   36  , 55 ,*    50 ,   6 , 12 ,     1,,,,
02/01/25,     52 ,   27  , 52 ,*    42 ,   5 , 12 ,     1,,,,
02/22/25,     51 ,   23  , 45 ,*    41 ,   4 , 10 ,     0,,,,
03/15/25,     40 ,   26  , 65 ,*    30 ,   3 , 10 ,     0,,,,
04/05/25,     28 ,   14  , 50 ,*    22 ,   3 , 14 ,     0,,,,
04/26/25,     24 ,   15  , 62 ,*    20 ,   5 , 25 ,     1,,,,
05/17/25,     19 ,    9  , 47 ,     17 ,   1 ,  6 ,     0,,,,
06/07/25,     27 ,    9  , 33 ,*    24 ,   3 , 12 ,     2,,,,
06/28/25,     25 ,   14  , 56 ,     23 ,   2 ,  9 ,     1,,,,
07/19/25,     31 ,   14  , 45 ,     30 ,   7 , 23 ,     3,,,,
08/09/25,     45 ,   32  , 71 ,*    38 ,   5 , 13 ,     1,,,,
08/30/25,     48 ,   26  , 54 ,     46 ,   1 ,  2 ,     1,,,,
09/20/25,     71 ,   38  , 54 ,*    64 ,   6 ,  9 ,     4,,,,
10/11/25,    106 ,   54  , 51 ,    102 ,   9 ,  9 ,     6,,,,
11/01/25,    156 ,   81  , 52 ,    153 ,   8 ,  5 ,     4,,,,
11/22/25,    194 ,  113  , 58 ,    190 ,  15 ,  8 ,    10,,,,
