"PEN","PCT","Count","Total","95% CI",
        1 , 42 ,    5 ,   12 ,   -  ,
        2 , 57 ,   13 ,   23 ,037-74,
        5 , 59 ,   16 ,   27 ,041-75,
        6 , 73 ,   11 ,   15 ,   -  ,
        7 , 44 ,    8 ,   18 ,   -  ,
        8 , 48 ,   13 ,   27 ,031-66,
Total     , 54 ,   66 ,  122 ,045-63,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/19/26,     71 ,   55  , 77 ,     69 ,   7 , 10 ,     3,,,,
02/09/26,    109 ,   63  , 58 ,    109 ,  18 , 17 ,     2,,,,
03/02/26,    114 ,   57  , 50 ,    114 ,  22 , 19 ,     4,,,,
03/23/26,    108 ,   85  , 79 ,    108 ,  38 , 35 ,     1,,,,
04/13/26,    153 ,  105  , 69 ,    153 ,  40 , 26 ,     1,,,,
05/04/26,    155 ,   95  , 61 ,    155 ,  41 , 26 ,     8,,,,
05/25/26,    128 ,   77  , 60 ,    127 ,  24 , 19 ,     0,,,,
06/15/26,    123 ,   73  , 59 ,    123 ,  29 , 24 ,     0,,,,
07/06/26,    142 ,   93  , 65 ,    142 ,  29 , 20 ,     0,,,,
07/27/26,    131 ,   68  , 52 ,      0 ,   0 ,  0 ,     0 ,,,,
08/17/26,    102 ,   85  , 83 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   1363 ,  852  , 63 ,   1356 , 262 , 19 ,    27,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
06/02/25,     17 ,    6  , 35 ,     14 ,   2 , 14 ,     1,,,,
06/23/25,     16 ,    6  , 38 ,     13 ,   0 ,  0 ,     0,,,,
07/14/25,     15 ,    7  , 47 ,     15 ,   3 , 20 ,     1,,,,
08/04/25,     16 ,   11  , 69 ,     14 ,   5 , 36 ,     2,,,,
08/25/25,     23 ,   15  , 65 ,*    20 ,   1 ,  5 ,     0,,,,
09/15/25,     27 ,   16  , 59 ,*    22 ,   3 , 14 ,     2,,,,
10/06/25,     40 ,   31  , 78 ,*    32 ,   5 , 16 ,     4,,,,
10/27/25,     58 ,   38  , 66 ,     56 ,   4 ,  7 ,     1,,,,
11/17/25,     92 ,   56  , 61 ,     89 ,   9 , 10 ,     6,,,,
12/08/25,    120 ,   75  , 62 ,    116 ,   8 ,  7 ,     6,,,,
12/29/25,    142 ,   91  , 64 ,    138 ,  12 ,  9 ,     9,,,,
01/19/26,    188 ,  124  , 66 ,    187 ,  20 , 11 ,     1,,,,
02/09/26,    283 ,  188  , 66 ,    283 ,  74 , 26 ,     6,,,,
03/02/26,    308 ,  228  , 74 ,    304 ,  77 , 25 ,     8,,,,
03/23/26,    349 ,  249  , 71 ,    342 ,  81 , 24 ,     7,,,,
04/13/26,    394 ,  239  , 61 ,    391 ,  79 , 20 ,     6,,,,
05/04/26,    443 ,  324  , 73 ,    438 , 122 , 28 ,     6,,,,
05/25/26,    452 ,  288  , 64 ,    452 , 101 , 22 ,     9,,,,
06/15/26,    487 ,  324  , 67 ,    482 , 110 , 23 ,     5,,,,
07/06/26,    496 ,  321  , 65 ,    493 ,  96 , 19 ,     0,,,,
07/27/26,    487 ,  308  , 63 ,      0 ,   0 ,  0 ,     0 ,,,,
08/17/26,    413 ,  367  , 89 ,      0 ,   0 ,  0 ,     0 ,,,,
   Total ,   3966 , 2637  , 66 ,   3901 , 812 , 21 ,    80,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/31/25,     15 ,   11  , 73 ,     14 ,   2 , 14 ,     2,,,,
02/21/25,     13 ,    9  , 69 ,     12 ,   4 , 33 ,     2,,,,
03/14/25,      9 ,    5  , 56 ,      9 ,   2 , 22 ,     1,,,,
04/04/25,      8 ,    5  , 62 ,      8 ,   0 ,  0 ,     0,,,,
04/25/25,     10 ,    3  , 30 ,     10 ,   1 , 10 ,     1,,,,
05/16/25,     11 ,    7  , 64 ,     11 ,   0 ,  0 ,     0,,,,
06/06/25,     12 ,    6  , 50 ,     12 ,   1 ,  8 ,     1,,,,
06/27/25,     17 ,    6  , 35 ,     17 ,   0 ,  0 ,     0,,,,
07/18/25,     24 ,   14  , 58 ,     24 ,   2 ,  8 ,     0,,,,
08/08/25,     24 ,   12  , 50 ,     24 ,   2 ,  8 ,     1,,,,
08/29/25,     30 ,   16  , 53 ,     29 ,   2 ,  7 ,     1,,,,
09/19/25,     32 ,   19  , 59 ,     31 ,   2 ,  6 ,     1,,,,
10/10/25,     31 ,   15  , 48 ,     30 ,   1 ,  3 ,     1,,,,
10/31/25,     28 ,   18  , 64 ,     26 ,   1 ,  4 ,     0,,,,
11/21/25,     39 ,   12  , 31 ,     39 ,   1 ,  3 ,     1,,,,
12/12/25,     43 ,   28  , 65 ,     43 ,   2 ,  5 ,     2,,,,
01/02/26,     87 ,   22  , 25 ,     87 ,   2 ,  2 ,     1,,,,
   Total ,    433 ,  208  , 48 ,    426 ,  25 ,  6 ,    15,,,,
"Date","Br Elig","Bred","Pct","Pg Elig","Preg","Pct","Aborts","","","",
01/31/25,     55 ,   27  , 49 ,*    45 ,   6 , 13 ,     1,,,,
02/21/25,     50 ,   25  , 50 ,*    40 ,   5 , 12 ,     0,,,,
03/14/25,     41 ,   25  , 61 ,*    32 ,   2 ,  6 ,     0,,,,
04/04/25,     31 ,   17  , 55 ,*    23 ,   3 , 13 ,     0,,,,
04/25/25,     25 ,   13  , 52 ,*    22 ,   5 , 23 ,     1,,,,
05/16/25,     21 ,   10  , 48 ,*    19 ,   2 , 11 ,     0,,,,
06/06/25,     25 ,    9  , 36 ,*    22 ,   3 , 14 ,     2,,,,
06/27/25,     22 ,    9  , 41 ,*    19 ,   1 ,  5 ,     0,,,,
07/18/25,     27 ,    9  , 33 ,     27 ,   4 , 15 ,     1,,,,
08/08/25,     34 ,   19  , 56 ,*    29 ,   6 , 21 ,     2,,,,
08/29/25,     35 ,   21  , 60 ,*    31 ,   2 ,  6 ,     1,,,,
09/19/25,     54 ,   24  , 44 ,*    48 ,   4 ,  8 ,     2,,,,
10/10/25,     75 ,   35  , 47 ,     69 ,   5 ,  7 ,     4,,,,
10/31/25,    114 ,   54  , 47 ,    111 ,   6 ,  5 ,     2,,,,
11/21/25,    143 ,   85  , 59 ,    139 ,  15 , 11 ,    10,,,,
12/12/25,    159 ,   88  , 55 ,    156 ,  11 ,  7 ,     9,,,,
01/02/26,    216 ,   99  , 46 ,    211 ,  11 ,  5 ,     7,,,,
   Total ,   1127 ,  569  , 50 ,   1043 ,  91 ,  9 ,    42,,,,
"Technician","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Luis                 ,034-59 ,   46 ,   26 ,   30 ,    3 ,    0 ,   59 ,  43 , 2.2,
Berna                ,021-42 ,   31 ,   22 ,   49 ,    3 ,    0 ,   74 ,  54 , 3.2,
Juan F               ,   -   ,    0 ,    0 ,    2 ,    0 ,    0 ,    2 ,   1 ,    ,
Rick                 ,   -   ,   67 ,    2 ,    1 ,    0 ,    0 ,    3 ,   2 , 1.5,
TOTALS               ,030-46 ,   38 ,   50 ,   82 ,    6 ,    0 ,  138 , 100 , 2.6,
"Breeding Code","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
Undef Code 5         ,   -   ,    0 ,    0 ,    1 ,    0 ,    0 ,    1 ,   1 ,    ,
Natural              ,028-59 ,   43 ,   15 ,   20 ,    3 ,    0 ,   38 ,  28 , 2.3,
Ovsynch              ,027-46 ,   35 ,   33 ,   60 ,    3 ,    0 ,   96 ,  70 , 2.8,
OTHERS               ,   -   ,   67 ,    2 ,    1 ,    0 ,    0 ,    3 ,   2 , 1.5,
TOTALS               ,030-46 ,   38 ,   50 ,   82 ,    6 ,    0 ,  138 , 100 , 2.6,
"Bred Number","95% CI","%Conc","#Preg","#Open","Other","Abort","Total","%Tot","SPC",
                   1 ,029-61 ,   44 ,   15 ,   19 ,    0 ,    0 ,   34 ,  25 , 2.3,
                   2 ,021-48 ,   33 ,   15 ,   30 ,    2 ,    0 ,   47 ,  34 , 3.0,
                   3 ,021-57 ,   38 ,    9 ,   15 ,    0 ,    0 ,   24 ,  17 , 2.7,
                   4 ,   -   ,   15 ,    2 ,   11 ,    3 ,    0 ,   16 ,  12 , 6.5,
                   5 ,   -   ,   58 ,    7 ,    5 ,    1 ,    0 ,   13 ,   9 , 1.7,
                   6 ,   -   ,   50 ,    2 ,    2 ,    0 ,    0 ,    4 ,   3 , 2.0,
              TOTALS ,030-46 ,   38 ,   50 ,   82 ,    6 ,    0 ,  138 , 100 , 2.6,
